"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	Suppressed	530742	Suppressed
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"2021"	"2021"	Suppressed	555859	Suppressed
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	Suppressed	564024	Suppressed
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	19	565828	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	11	558012	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	13	553492	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"2021"	"2021"	20	579558	3.5
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"2022 "	"2022"	22	589799	3.7
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	Suppressed	567879	Suppressed
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	Suppressed	565927	Suppressed
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"2020"	"2020"	Suppressed	567210	Suppressed
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"2021"	"2021"	Suppressed	587279	Suppressed
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	Suppressed	584779	Suppressed
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	16	587960	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	14	586351	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	22	587336	3.7
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	18	601518	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	22	603775	3.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	0	573947	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	0	572621	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	Suppressed	573613	Suppressed
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	Suppressed	605865	Suppressed
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	Suppressed	604097	Suppressed
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	32	565353	5.7
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	15	565072	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	12	567764	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	23	610599	3.8
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	21	616190	3.4
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	Suppressed	633085	Suppressed
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	Suppressed	614322	Suppressed
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	Suppressed	599935	Suppressed
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	Suppressed	614102	Suppressed
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	Suppressed	599868	Suppressed
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	29	602789	4.8
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	23	586501	3.9
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	25	574457	4.4
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	31	603074	5.1
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	32	595267	5.4
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	Suppressed	631101	Suppressed
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	Suppressed	633286	Suppressed
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	Suppressed	632396	Suppressed
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	Suppressed	654958	Suppressed
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	Suppressed	641112	Suppressed
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	35	588230	6.0
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	35	590363	5.9
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	33	590263	5.6
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	32	627448	5.1
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	47	615869	7.6
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	Suppressed	437649	Suppressed
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	Suppressed	449468	Suppressed
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	Suppressed	463291	Suppressed
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	Suppressed	490984	Suppressed
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	Suppressed	491904	Suppressed
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	21	372449	5.6
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	21	383398	5.5
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	27	396118	6.8
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	23	429887	5.4
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	27	430474	6.3
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	Suppressed	246734	Suppressed
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	Suppressed	254106	Suppressed
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	Suppressed	259279	Suppressed
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	Suppressed	263194	Suppressed
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	Suppressed	281513	Suppressed
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	21	179402	11.7
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	23	185459	12.4
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	19	189971	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	21	195468	10.7
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	26	209459	12.4
	"New Mexico"	"35"	"5-14 years"	"5-14"	"Female"	"F"	"2018"	"2018"	Suppressed	134779	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"Female"	"F"	"2019"	"2019"	0	133647	Unreliable
	"New Mexico"	"35"	"5-14 years"	"5-14"	"Female"	"F"	"2020"	"2020"	Suppressed	132670	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	Suppressed	133402	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	0	129044	Unreliable
	"New Mexico"	"35"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	0	139984	Unreliable
	"New Mexico"	"35"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	Suppressed	138621	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	Suppressed	137633	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	Suppressed	138755	Suppressed
	"New Mexico"	"35"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	0	134267	Unreliable
	"New Mexico"	"35"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	Suppressed	135871	Suppressed
	"New Mexico"	"35"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	Suppressed	135033	Suppressed
	"New Mexico"	"35"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	Suppressed	135452	Suppressed
	"New Mexico"	"35"	"15-24 years"	"15-24"	"Female"	"F"	"2021"	"2021"	Suppressed	137375	Suppressed
	"New Mexico"	"35"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	Suppressed	141402	Suppressed
	"New Mexico"	"35"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	42	144728	29.0
	"New Mexico"	"35"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	38	143426	26.5
	"New Mexico"	"35"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	37	144161	25.7
	"New Mexico"	"35"	"15-24 years"	"15-24"	"Male"	"M"	"2021"	"2021"	40	145634	27.5
	"New Mexico"	"35"	"15-24 years"	"15-24"	"Male"	"M"	"2022 "	"2022"	43	151527	28.4
	"New Mexico"	"35"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	Suppressed	137077	Suppressed
	"New Mexico"	"35"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	Suppressed	137071	Suppressed
	"New Mexico"	"35"	"25-34 years"	"25-34"	"Female"	"F"	"2020"	"2020"	Suppressed	137223	Suppressed
	"New Mexico"	"35"	"25-34 years"	"25-34"	"Female"	"F"	"2021"	"2021"	Suppressed	135985	Suppressed
	"New Mexico"	"35"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	Suppressed	134128	Suppressed
	"New Mexico"	"35"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	35	146758	23.8
	"New Mexico"	"35"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	36	147016	24.5
	"New Mexico"	"35"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	48	147806	32.5
	"New Mexico"	"35"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	46	145001	31.7
	"New Mexico"	"35"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	42	144208	29.1
	"New Mexico"	"35"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	Suppressed	124531	Suppressed
	"New Mexico"	"35"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	Suppressed	126368	Suppressed
	"New Mexico"	"35"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	Suppressed	128380	Suppressed
	"New Mexico"	"35"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	Suppressed	131329	Suppressed
	"New Mexico"	"35"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	Suppressed	131487	Suppressed
	"New Mexico"	"35"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	27	126253	21.4
	"New Mexico"	"35"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	28	128478	21.8
	"New Mexico"	"35"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	29	131497	22.1
	"New Mexico"	"35"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	32	137025	23.4
	"New Mexico"	"35"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	40	138422	28.9
	"New Mexico"	"35"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	Suppressed	122816	Suppressed
	"New Mexico"	"35"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	Suppressed	119903	Suppressed
	"New Mexico"	"35"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	Suppressed	118495	Suppressed
	"New Mexico"	"35"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	Suppressed	118374	Suppressed
	"New Mexico"	"35"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	Suppressed	117287	Suppressed
	"New Mexico"	"35"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	32	118049	27.1
	"New Mexico"	"35"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	28	115753	24.2
	"New Mexico"	"35"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	35	114454	30.6
	"New Mexico"	"35"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	35	117049	29.9
	"New Mexico"	"35"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	38	117294	32.4
	"New Mexico"	"35"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	Suppressed	143175	Suppressed
	"New Mexico"	"35"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	Suppressed	142663	Suppressed
	"New Mexico"	"35"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	Suppressed	141084	Suppressed
	"New Mexico"	"35"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	Suppressed	138723	Suppressed
	"New Mexico"	"35"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	Suppressed	134277	Suppressed
	"New Mexico"	"35"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	32	130972	24.4
	"New Mexico"	"35"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	42	130258	32.2
	"New Mexico"	"35"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	33	128828	25.6
	"New Mexico"	"35"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	40	130271	30.7
	"New Mexico"	"35"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	26	126570	20.5
	"New Mexico"	"35"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	Suppressed	115432	Suppressed
	"New Mexico"	"35"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	Suppressed	119057	Suppressed
	"New Mexico"	"35"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	11	123180	Unreliable
	"New Mexico"	"35"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	Suppressed	126022	Suppressed
	"New Mexico"	"35"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	Suppressed	126162	Suppressed
	"New Mexico"	"35"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	45	102452	43.9
	"New Mexico"	"35"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	34	105426	32.3
	"New Mexico"	"35"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	26	108566	23.9
	"New Mexico"	"35"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	29	112498	25.8
	"New Mexico"	"35"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	40	112275	35.6
	"New Mexico"	"35"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	Suppressed	58430	Suppressed
	"New Mexico"	"35"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	Suppressed	60973	Suppressed
	"New Mexico"	"35"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	Suppressed	63048	Suppressed
	"New Mexico"	"35"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	Suppressed	62281	Suppressed
	"New Mexico"	"35"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	Suppressed	67375	Suppressed
	"New Mexico"	"35"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	23	48704	47.2
	"New Mexico"	"35"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	22	50741	43.4
	"New Mexico"	"35"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	28	52818	53.0
	"New Mexico"	"35"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	26	52676	49.4
	"New Mexico"	"35"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	26	56710	45.8
	"New York"	"36"	"5-14 years"	"5-14"	"Female"	"F"	"2018"	"2018"	0	1093530	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"Female"	"F"	"2019"	"2019"	0	1084086	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"Female"	"F"	"2020"	"2020"	0	1077186	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	0	1122853	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	0	1089218	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	Suppressed	1143666	Suppressed
	"New York"	"36"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	Suppressed	1134510	Suppressed
	"New York"	"36"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	Suppressed	1127476	Suppressed
	"New York"	"36"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	0	1180555	Unreliable
	"New York"	"36"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	Suppressed	1144864	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	Suppressed	1235319	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	Suppressed	1213290	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	Suppressed	1189955	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"Female"	"F"	"2021"	"2021"	Suppressed	1215142	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	Suppressed	1237482	Suppressed
	"New York"	"36"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	49	1255311	3.9
	"New York"	"36"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	40	1231956	3.2
	"New York"	"36"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	37	1207297	3.1
	"New York"	"36"	"15-24 years"	"15-24"	"Male"	"M"	"2021"	"2021"	32	1238759	2.6
	"New York"	"36"	"15-24 years"	"15-24"	"Male"	"M"	"2022 "	"2022"	42	1261543	3.3
	"New York"	"36"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	Suppressed	1437321	Suppressed
	"New York"	"36"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	10	1430708	Unreliable
	"New York"	"36"	"25-34 years"	"25-34"	"Female"	"F"	"2020"	"2020"	Suppressed	1415927	Suppressed
	"New York"	"36"	"25-34 years"	"25-34"	"Female"	"F"	"2021"	"2021"	Suppressed	1405141	Suppressed
	"New York"	"36"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	Suppressed	1379113	Suppressed
	"New York"	"36"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	44	1441472	3.1
	"New York"	"36"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	40	1436943	2.8
	"New York"	"36"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	54	1421621	3.8
	"New York"	"36"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	53	1400247	3.8
	"New York"	"36"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	55	1388418	4.0
	"New York"	"36"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	Suppressed	1233477	Suppressed
	"New York"	"36"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	Suppressed	1230789	Suppressed
	"New York"	"36"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	Suppressed	1229891	Suppressed
	"New York"	"36"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	Suppressed	1277742	Suppressed
	"New York"	"36"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	Suppressed	1263287	Suppressed
	"New York"	"36"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	44	1198387	3.7
	"New York"	"36"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	42	1199172	3.5
	"New York"	"36"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	50	1201322	4.2
	"New York"	"36"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	46	1270335	3.6
	"New York"	"36"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	69	1270083	5.4
	"New York"	"36"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	Suppressed	1313866	Suppressed
	"New York"	"36"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	Suppressed	1270542	Suppressed
	"New York"	"36"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	Suppressed	1234860	Suppressed
	"New York"	"36"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	Suppressed	1250027	Suppressed
	"New York"	"36"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	Suppressed	1213669	Suppressed
	"New York"	"36"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	64	1241263	5.2
	"New York"	"36"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	72	1201262	6.0
	"New York"	"36"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	71	1168651	6.1
	"New York"	"36"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	81	1210331	6.7
	"New York"	"36"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	70	1186722	5.9
	"New York"	"36"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	Suppressed	1351771	Suppressed
	"New York"	"36"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	Suppressed	1353034	Suppressed
	"New York"	"36"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	Suppressed	1346245	Suppressed
	"New York"	"36"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	Suppressed	1383216	Suppressed
	"New York"	"36"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	Suppressed	1344486	Suppressed
	"New York"	"36"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	81	1242850	6.5
	"New York"	"36"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	95	1244122	7.6
	"New York"	"36"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	73	1238451	5.9
	"New York"	"36"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	71	1304782	5.4
	"New York"	"36"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	77	1275473	6.0
	"New York"	"36"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	Suppressed	979307	Suppressed
	"New York"	"36"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	Suppressed	1004677	Suppressed
	"New York"	"36"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	Suppressed	1031356	Suppressed
	"New York"	"36"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	Suppressed	1086347	Suppressed
	"New York"	"36"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	Suppressed	1081408	Suppressed
	"New York"	"36"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	60	829813	7.2
	"New York"	"36"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	60	855245	7.0
	"New York"	"36"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	70	881366	7.9
	"New York"	"36"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	57	951370	6.0
	"New York"	"36"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	66	947424	7.0
	"New York"	"36"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	Suppressed	550988	Suppressed
	"New York"	"36"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	0	566795	Unreliable
	"New York"	"36"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	0	577688	Unreliable
	"New York"	"36"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	Suppressed	582237	Suppressed
	"New York"	"36"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	0	620561	Unreliable
	"New York"	"36"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	45	397107	11.3
	"New York"	"36"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	44	409428	10.7
	"New York"	"36"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	41	418640	9.8
	"New York"	"36"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	58	429061	13.5
	"New York"	"36"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	50	456999	10.9
	"North Carolina"	"37"	"5-14 years"	"5-14"	"Female"	"F"	"2018"	"2018"	Suppressed	633913	Suppressed
	"North Carolina"	"37"	"5-14 years"	"5-14"	"Female"	"F"	"2019"	"2019"	Suppressed	634999	Suppressed
	"North Carolina"	"37"	"5-14 years"	"5-14"	"Female"	"F"	"2020"	"2020"	Suppressed	636659	Suppressed
	"North Carolina"	"37"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	Suppressed	637401	Suppressed
	"North Carolina"	"37"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	Suppressed	628180	Suppressed
	"North Carolina"	"37"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	Suppressed	658389	Suppressed
	"North Carolina"	"37"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	Suppressed	659473	Suppressed
	"North Carolina"	"37"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	10	662210	Unreliable
	"North Carolina"	"37"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	Suppressed	664932	Suppressed
	"North Carolina"	"37"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	Suppressed	655919	Suppressed
	"North Carolina"	"37"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	Suppressed	672864	Suppressed
	"North Carolina"	"37"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	Suppressed	676296	Suppressed
	"North Carolina"	"37"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	14	680419	Unreliable
